Age,CGPA,Financial_Stress,Semester_Credit_Load,Mental_Status,Sleep_Schedule,Extracurricular,Therapy,Exercise,Gender_Female,Gender_Male,Course_Business,Course_Computer Science,Course_Engineering,Course_Law,Course_Medical,Course_Others
20.0,3.14,1,24,-1,0,-1,-1,-1,1,0,0,0,1,0,0,0
22.0,2.995,1,29,-1,-1,1,-1,0,1,0,0,0,1,0,0,0
25.0,3.41,2,26,0,-1,0,0,0,1,0,0,0,1,0,0,0
20.0,2.415,4,17,0,-1,0,0,1,1,0,1,0,0,0,0,0
26.0,2.72,0,22,-1,1,0,-1,1,0,1,1,0,0,0,0,0
24.0,3.315,4,17,-1,0,1,1,1,1,0,0,0,0,0,0,1
24.0,3.06,1,26,0,1,0,-1,0,1,0,0,0,0,1,0,0
20.0,2.975,0,17,-1,-1,-1,-1,1,1,0,0,0,0,1,0,0
24.0,3.01,2,20,-1,0,-1,-1,0,1,0,0,1,0,0,0,0
24.0,3.26,5,18,-1,1,1,-1,1,0,1,0,0,0,1,0,0
23.0,2.815,4,29,-1,0,-1,-1,0,0,1,0,1,0,0,0,0
21.0,2.985,3,23,0,0,0,0,-1,0,1,0,1,0,0,0,0
18.0,2.415,2,21,0,0,1,0,-1,0,1,0,1,0,0,0,0
19.0,2.5,5,26,-1,1,-1,0,0,1,0,0,0,1,0,0,0
18.0,2.9251143268308284,1,26,0,0,1,-1,-1,0,1,0,0,0,1,0,0
23.0,2.225,3,25,-1,1,-1,0,1,0,1,0,0,1,0,0,0
22.0,2.655,1,29,1,-1,-1,0,1,1,0,0,0,0,0,1,0
21.0,2.97,1,24,-1,1,0,-1,0,0,1,0,0,0,0,1,0
19.0,3.23,1,20,0,1,-1,-1,0,0,1,0,1,0,0,0,0
18.0,2.455,5,19,-1,-1,-1,0,1,1,0,0,0,0,1,0,0
19.0,2.785,5,25,-1,-1,0,-1,-1,1,0,0,1,0,0,0,0
23.0,3.39,3,22,-1,0,1,-1,0,1,0,0,0,0,0,1,0
23.0,3.55,1,20,0,0,0,-1,1,0,1,0,1,0,0,0,0
23.0,3.2,2,24,0,0,0,-1,0,0,1,0,0,1,0,0,0
25.0,3.015,5,29,-1,1,1,-1,1,0,1,0,0,0,0,1,0
21.0,3.04,2,16,-1,-1,0,0,0,1,0,0,1,0,0,0,0
22.0,3.115,4,19,-1,-1,0,-1,1,0,1,0,0,0,0,1,0
21.0,2.91,4,24,0,0,-1,-1,-1,1,0,0,0,0,0,1,0
19.0,2.925,5,17,-1,1,0,-1,0,0,1,0,0,0,0,1,0
25.0,2.915,3,21,-1,0,1,-1,-1,1,0,0,0,1,0,0,0
19.0,2.935,5,25,-1,1,-1,-1,-1,1,0,0,0,0,1,0,0
20.0,3.465,3,17,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,0
23.0,2.69,5,18,-1,1,-1,-1,0,0,1,0,0,0,0,1,0
19.0,3.015,4,29,-1,1,1,-1,0,0,1,0,0,1,0,0,0
24.0,3.065,0,17,0,-1,-1,-1,1,1,0,0,0,0,0,0,1
22.0,2.345,0,17,-1,1,0,1,-1,0,1,0,0,0,0,1,0
20.0,3.045,2,29,0,-1,0,-1,1,1,0,0,0,0,0,1,0
20.0,3.255,4,27,-1,1,-1,-1,-1,0,1,0,0,0,1,0,0
19.0,2.775,0,27,0,0,0,1,1,1,0,0,0,0,0,1,0
24.0,2.905,3,19,1,-1,1,-1,0,1,0,0,1,0,0,0,0
23.0,2.51,1,28,-1,0,0,-1,-1,1,0,0,1,0,0,0,0
25.0,2.84,5,24,-1,1,-1,-1,0,0,1,0,0,0,0,1,0
24.0,2.385,3,29,-1,-1,-1,-1,0,0,1,0,0,0,0,0,1
19.0,3.165,1,21,-1,-1,-1,1,-1,0,1,0,1,0,0,0,0
23.0,2.865,5,27,-1,-1,1,-1,-1,1,0,0,0,0,0,1,0
19.0,2.515,2,29,-1,-1,-1,-1,0,1,0,0,0,0,1,0,0
19.0,3.095,0,19,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0
19.0,2.53,4,22,-1,0,-1,-1,0,0,1,0,0,1,0,0,0
24.0,2.965,3,19,0,0,0,-1,-1,0,1,0,1,0,0,0,0
22.0,2.625,4,29,-1,0,0,0,0,0,1,0,1,0,0,0,0
21.0,2.97,5,16,0,0,-1,-1,-1,0,1,0,1,0,0,0,0
20.0,2.9251143268308284,1,27,-1,0,0,-1,1,1,0,0,0,1,0,0,0
18.0,2.915,3,29,-1,0,-1,0,0,0,1,0,1,0,0,0,0
21.0,2.89,3,20,-1,1,1,-1,0,1,0,0,0,1,0,0,0
23.0,2.615,5,23,-1,-1,0,-1,1,1,0,0,1,0,0,0,0
24.0,2.455,5,21,-1,1,-1,-1,-1,1,0,0,0,0,0,1,0
23.0,2.46,3,20,-1,1,0,-1,0,1,0,0,0,1,0,0,0
22.0,2.735,2,19,0,-1,0,1,1,1,0,0,0,0,0,1,0
23.0,2.97,2,16,0,0,0,-1,-1,0,1,0,1,0,0,0,0
20.0,3.085,1,19,1,0,1,-1,-1,0,1,0,0,0,0,1,0
18.0,3.05,1,22,-1,-1,0,-1,0,1,0,0,0,0,1,0,0
20.0,3.145,5,27,0,0,-1,-1,1,0,1,0,0,0,0,1,0
22.0,2.96,0,20,1,-1,0,-1,-1,0,1,0,1,0,0,0,0
24.0,3.255,1,19,-1,0,0,-1,-1,1,0,0,0,0,0,1,0
19.0,2.42,2,28,0,0,1,-1,1,1,0,0,0,0,1,0,0
19.0,2.595,2,21,0,0,-1,-1,-1,0,1,1,0,0,0,0,0
22.0,2.68,4,22,0,-1,0,0,1,0,1,0,0,0,0,1,0
22.0,2.94,1,18,0,-1,-1,1,-1,0,1,0,0,0,1,0,0
27.0,2.84,1,26,0,0,-1,0,0,0,1,1,0,0,0,0,0
25.0,2.9251143268308284,3,26,-1,1,-1,-1,1,1,0,0,0,0,0,1,0
22.0,3.07,1,28,0,0,-1,-1,0,0,1,0,0,0,1,0,0
24.0,2.9251143268308284,1,23,-1,0,-1,-1,1,1,0,1,0,0,0,0,0
22.0,3.205,2,17,1,-1,-1,1,1,1,0,0,0,0,1,0,0
19.0,2.755,2,19,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0
18.0,2.41,4,18,-1,0,0,-1,0,0,1,0,1,0,0,0,0
24.0,2.955,0,23,0,1,1,-1,1,1,0,0,0,0,1,0,0
22.0,3.06,4,16,0,-1,-1,-1,1,0,1,0,1,0,0,0,0
21.0,2.22,4,18,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0
20.0,2.81,4,22,-1,1,0,-1,0,0,1,0,1,0,0,0,0
19.0,2.14,4,22,-1,-1,0,-1,1,0,1,1,0,0,0,0,0
22.0,3.135,0,15,0,-1,0,-1,-1,0,1,0,1,0,0,0,0
21.0,2.685,5,21,-1,1,-1,-1,-1,0,1,0,0,0,1,0,0
23.0,3.065,2,17,1,0,-1,0,1,0,1,0,0,1,0,0,0
23.0,2.865,5,21,0,0,0,0,-1,1,0,0,1,0,0,0,0
21.0,3.325,0,19,0,-1,1,-1,0,0,1,1,0,0,0,0,0
23.0,2.695,1,29,1,0,0,1,0,0,1,0,0,0,1,0,0
23.0,3.155,4,19,0,1,0,0,-1,1,0,0,0,0,0,1,0
21.0,2.965,5,23,1,1,0,0,0,0,1,0,1,0,0,0,0
23.0,2.605,1,27,-1,0,1,-1,-1,1,0,0,0,0,0,1,0
19.0,3.71,3,18,1,1,0,-1,1,0,1,0,0,0,1,0,0
18.0,2.545,0,15,0,0,0,-1,-1,0,1,0,0,1,0,0,0
22.0,2.95,4,16,-1,0,0,0,-1,1,0,1,0,0,0,0,0
22.0,3.13,3,26,-1,-1,1,-1,0,0,1,0,1,0,0,0,0
18.0,3.115,0,17,1,-1,0,0,0,1,0,0,1,0,0,0,0
23.0,3.335,1,23,-1,-1,0,-1,0,1,0,0,0,0,0,1,0
20.0,2.81,5,20,-1,-1,-1,-1,1,0,1,0,0,1,0,0,0
19.0,2.68,0,28,0,-1,0,-1,0,1,0,0,0,0,0,1,0
21.0,2.54,1,24,1,-1,-1,0,1,1,0,0,1,0,0,0,0
20.0,3.38,4,24,-1,0,0,-1,0,1,0,0,0,0,1,0,0
26.0,3.035,3,19,-1,-1,0,-1,0,0,1,0,0,0,0,1,0
20.0,3.55,0,22,1,-1,0,0,-1,1,0,0,0,0,1,0,0
22.0,3.115,4,27,0,-1,0,0,-1,1,0,0,0,0,1,0,0
19.0,2.83,1,28,1,0,0,-1,-1,0,1,1,0,0,0,0,0
18.0,2.515,3,23,0,1,0,1,-1,0,1,0,0,0,1,0,0
18.0,2.8,1,18,-1,-1,1,-1,-1,1,0,0,0,0,1,0,0
22.0,3.085,1,27,0,-1,0,0,0,1,0,0,0,1,0,0,0
21.0,3.045,0,29,0,0,-1,-1,-1,0,1,0,1,0,0,0,0
21.0,3.665,2,17,1,-1,-1,-1,-1,1,0,0,1,0,0,0,0
25.0,2.695,3,17,-1,0,0,-1,-1,1,0,0,0,0,0,0,1
21.0,2.9251143268308284,5,19,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0
20.0,2.72,0,18,0,0,0,-1,1,1,0,0,0,0,0,1,0
19.0,2.9251143268308284,2,29,0,0,0,0,0,1,0,0,0,1,0,0,0
19.0,2.305,5,29,-1,0,-1,-1,0,0,1,0,1,0,0,0,0
22.0,3.1,2,26,-1,1,0,-1,0,0,1,0,1,0,0,0,0
21.0,2.83,4,22,-1,0,0,-1,-1,1,0,0,0,0,1,0,0
27.0,2.415,4,15,-1,0,-1,-1,0,1,0,0,0,0,1,0,0
23.0,2.61,5,18,-1,0,0,1,0,0,1,0,0,0,0,0,1
20.0,2.96,1,24,-1,0,0,-1,-1,0,1,0,1,0,0,0,0
19.0,2.48,4,20,-1,-1,0,-1,0,0,1,0,0,0,1,0,0
24.0,2.695,5,29,-1,-1,1,-1,0,1,0,1,0,0,0,0,0
20.0,3.205,5,19,0,0,-1,-1,1,0,1,0,0,0,0,1,0
24.0,2.58,0,28,-1,0,1,-1,0,1,0,0,1,0,0,0,0
21.0,3.355,1,23,0,0,0,-1,1,0,1,0,0,0,0,1,0
24.0,3.11,2,20,-1,1,0,-1,-1,1,0,0,0,0,0,0,1
23.0,2.92,1,20,0,-1,0,-1,0,1,0,0,0,1,0,0,0
25.0,3.005,2,15,0,0,0,-1,-1,0,1,0,0,0,0,0,1
18.0,2.77,2,26,0,-1,0,0,-1,1,0,0,0,0,1,0,0
20.0,2.76,5,16,-1,-1,0,-1,0,1,0,0,0,1,0,0,0
25.0,3.005,4,17,-1,1,-1,-1,0,1,0,0,0,0,0,1,0
19.0,2.76,0,18,1,-1,0,-1,0,1,0,0,1,0,0,0,0
22.0,2.725,2,29,0,0,0,-1,1,1,0,0,0,0,0,1,0
21.0,2.565,3,19,-1,1,0,-1,-1,0,1,0,1,0,0,0,0
21.0,2.67,0,24,0,0,0,-1,-1,1,0,1,0,0,0,0,0
22.0,2.795,5,27,-1,-1,0,-1,1,1,0,0,0,1,0,0,0
18.0,2.9,0,20,-1,0,-1,-1,-1,1,0,0,1,0,0,0,0
23.0,3.045,3,21,-1,0,0,-1,-1,0,1,0,1,0,0,0,0
21.0,2.42,4,20,-1,-1,0,-1,-1,1,0,0,0,0,0,0,1
22.0,2.77,5,16,-1,-1,-1,-1,-1,0,1,0,0,0,0,1,0
24.0,2.735,5,17,-1,0,1,-1,1,1,0,0,0,0,1,0,0
24.0,3.475,0,19,1,1,-1,1,-1,0,1,0,0,0,0,1,0
19.0,2.835,2,23,-1,0,0,-1,1,0,1,0,0,0,0,1,0
21.0,3.07,5,26,-1,-1,0,-1,-1,0,1,0,0,0,0,1,0
19.0,3.01,5,20,-1,-1,0,-1,1,1,0,0,0,1,0,0,0
20.0,3.185,4,21,0,0,1,-1,-1,1,0,0,0,0,0,1,0
25.0,3.27,2,28,0,0,-1,-1,-1,1,0,0,0,0,0,1,0
20.0,2.845,2,25,0,0,-1,-1,-1,0,1,0,0,1,0,0,0
21.0,2.725,4,27,-1,0,0,-1,-1,1,0,0,0,0,0,1,0
24.0,2.975,2,19,-1,1,-1,-1,0,1,0,0,0,0,0,1,0
19.0,2.8,3,24,0,-1,0,0,0,0,1,0,0,0,0,1,0
20.0,2.55,2,16,1,0,1,0,-1,1,0,0,0,0,0,1,0
25.0,3.495,4,29,1,1,1,-1,-1,0,1,0,0,0,0,1,0
20.0,2.795,5,17,-1,1,1,0,0,1,0,0,0,0,0,1,0
26.0,2.375,3,27,-1,0,0,-1,-1,0,1,0,0,0,0,1,0
23.0,2.9251143268308284,1,16,-1,0,0,-1,0,1,0,0,0,1,0,0,0
23.0,2.41,1,18,-1,0,0,-1,1,1,0,0,0,0,1,0,0
21.0,2.795,1,29,-1,-1,0,-1,0,0,1,0,0,0,0,1,0
19.0,3.715,3,17,1,1,0,1,1,1,0,0,0,0,0,1,0
20.0,3.26,2,22,-1,0,0,-1,0,1,0,0,0,1,0,0,0
20.0,2.965,0,17,-1,-1,0,-1,-1,0,1,0,1,0,0,0,0
22.0,3.16,3,20,0,-1,0,-1,0,0,1,0,0,1,0,0,0
21.0,2.47,1,16,-1,-1,1,-1,-1,1,0,0,1,0,0,0,0
22.0,2.96,4,16,0,0,0,0,1,0,1,0,1,0,0,0,0
20.0,2.68,5,24,0,0,0,-1,-1,0,1,0,0,1,0,0,0
19.0,2.415,4,27,-1,0,0,-1,1,1,0,0,0,0,1,0,0
24.0,2.8,4,26,-1,0,1,-1,-1,0,1,0,1,0,0,0,0
20.0,2.425,2,21,0,1,0,0,-1,0,1,0,0,0,0,1,0
20.0,2.405,5,19,-1,-1,1,-1,0,0,1,0,1,0,0,0,0
25.0,3.16,4,16,0,-1,1,-1,0,0,1,0,0,0,1,0,0
22.0,3.115,1,29,0,1,1,-1,1,1,0,0,0,0,0,1,0
22.0,3.53,1,16,1,1,-1,0,-1,0,1,0,0,1,0,0,0
18.0,2.88,0,22,0,0,0,-1,0,0,1,0,0,0,0,1,0
21.0,2.9,0,24,1,1,-1,1,-1,1,0,0,0,1,0,0,0
21.0,3.325,5,23,1,0,0,1,1,1,0,0,1,0,0,0,0
26.0,3.035,0,17,-1,0,-1,-1,-1,1,0,0,1,0,0,0,0
19.0,3.435,1,23,-1,-1,0,-1,0,1,0,0,0,0,1,0,0
21.0,2.52,5,16,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1
19.0,2.9251143268308284,2,28,1,0,-1,1,1,0,1,0,0,0,0,1,0
22.0,3.42,0,28,1,0,0,1,0,0,1,0,0,1,0,0,0
26.0,3.11,0,26,0,1,0,1,1,1,0,0,0,0,1,0,0
28.0,3.65,2,16,1,1,-1,0,-1,0,1,0,1,0,0,0,0
26.0,2.975,2,25,-1,0,0,-1,0,1,0,0,0,0,0,1,0
21.0,3.06,0,22,1,0,0,1,0,0,1,0,1,0,0,0,0
27.0,2.67,3,16,-1,-1,-1,-1,-1,1,0,0,0,0,1,0,0
24.0,3.16,4,26,0,1,0,0,0,0,1,0,0,0,0,1,0
18.0,3.125,1,25,0,-1,0,1,1,0,1,0,0,0,0,1,0
22.0,3.235,3,19,0,0,1,-1,-1,0,1,0,1,0,0,0,0
24.0,2.915,3,29,-1,0,1,-1,1,0,1,0,1,0,0,0,0
25.0,2.84,4,28,0,-1,-1,0,-1,1,0,0,0,0,0,1,0
20.0,2.99,1,22,0,-1,0,0,0,0,1,0,1,0,0,0,0
22.0,3.095,0,17,0,1,-1,-1,0,0,1,0,1,0,0,0,0
24.0,2.765,5,17,-1,1,0,-1,-1,0,1,0,1,0,0,0,0
23.0,3.25,3,22,1,-1,-1,0,0,1,0,0,0,0,0,0,1
26.0,2.87,0,18,0,-1,1,-1,-1,1,0,0,1,0,0,0,0
23.0,2.755,5,21,-1,1,1,-1,-1,1,0,0,0,1,0,0,0
24.0,2.21,4,16,-1,1,-1,-1,-1,1,0,0,1,0,0,0,0
18.0,3.03,2,20,1,0,1,-1,1,1,0,0,0,0,0,1,0
20.0,3.05,3,26,-1,0,1,-1,-1,1,0,0,1,0,0,0,0
22.0,2.74,1,22,-1,0,1,1,0,0,1,0,0,0,1,0,0
22.0,2.69,1,28,0,0,0,-1,1,0,1,0,0,0,1,0,0
23.0,2.755,5,29,-1,-1,0,1,0,0,1,0,0,1,0,0,0
19.0,3.135,5,15,-1,0,-1,-1,-1,0,1,0,0,0,0,1,0
25.0,2.535,5,23,-1,1,-1,0,-1,0,1,0,0,0,0,1,0
18.0,3.245,2,15,0,-1,0,-1,0,0,1,0,0,0,0,1,0
27.0,2.985,4,19,0,0,0,0,-1,1,0,0,1,0,0,0,0
22.0,2.595,5,29,-1,-1,0,-1,0,1,0,0,1,0,0,0,0
21.0,2.58,5,18,-1,0,0,-1,-1,0,1,0,0,1,0,0,0
20.0,3.03,4,24,-1,-1,0,-1,-1,1,0,0,0,0,0,1,0
22.0,2.89,2,24,0,0,-1,0,-1,0,1,0,1,0,0,0,0
22.0,2.8,5,20,-1,-1,0,-1,0,1,0,0,1,0,0,0,0
18.0,2.64,1,24,-1,1,0,-1,0,0,1,0,0,0,0,1,0
22.0,2.585,4,15,-1,1,0,-1,-1,0,1,0,0,0,0,1,0
28.0,2.9251143268308284,2,26,-1,0,0,-1,1,0,1,0,0,0,0,1,0
22.0,3.03,5,26,-1,1,1,-1,-1,1,0,0,1,0,0,0,0
20.0,2.855,0,23,-1,-1,0,-1,1,1,0,0,0,0,0,1,0
27.0,2.46,0,22,-1,1,1,-1,0,1,0,0,0,0,0,1,0
20.0,2.9251143268308284,2,22,0,1,0,-1,0,0,1,0,0,0,0,1,0
19.0,2.84,0,22,0,0,0,-1,0,1,0,0,0,1,0,0,0
24.0,2.95,5,18,-1,0,1,1,-1,1,0,0,0,0,1,0,0
21.0,3.47,1,18,0,-1,1,0,1,1,0,1,0,0,0,0,0
25.0,2.875,1,23,0,-1,0,1,1,0,1,0,0,1,0,0,0
23.0,2.5,0,18,0,1,-1,-1,1,1,0,0,0,1,0,0,0
20.0,2.535,4,17,-1,0,-1,-1,-1,0,1,0,0,0,0,1,0
18.0,2.535,5,27,-1,0,-1,-1,-1,0,1,0,0,0,0,1,0
21.0,2.825,2,17,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0
20.0,2.755,5,19,-1,-1,-1,1,-1,1,0,0,0,0,1,0,0
21.0,2.785,0,15,-1,-1,1,-1,-1,1,0,0,0,0,0,1,0
22.0,2.875,4,21,0,-1,0,-1,-1,0,1,0,0,0,0,1,0
21.0,3.23,4,22,1,-1,0,0,1,0,1,0,0,0,0,1,0
20.0,2.775,5,19,-1,-1,0,-1,-1,1,0,0,0,1,0,0,0
23.0,2.655,2,17,0,0,0,-1,0,1,0,0,0,0,0,1,0
23.0,2.945,5,17,-1,1,0,-1,-1,1,0,0,1,0,0,0,0
22.0,3.11,1,18,0,0,1,-1,1,1,0,1,0,0,0,0,0
21.0,2.975,1,23,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0
20.0,2.9251143268308284,0,26,0,1,0,-1,0,0,1,0,0,0,0,1,0
22.0,2.675,3,27,-1,-1,0,-1,-1,1,0,0,0,1,0,0,0
18.0,2.875,0,21,0,-1,-1,-1,0,1,0,0,1,0,0,0,0
28.0,2.445,5,25,-1,0,1,-1,0,0,1,0,1,0,0,0,0
18.0,2.99,5,26,-1,0,0,-1,-1,1,0,0,0,1,0,0,0
24.0,2.9,5,26,-1,0,1,-1,0,0,1,0,0,0,0,0,1
19.0,3.23,2,28,-1,0,0,-1,-1,0,1,0,1,0,0,0,0
18.0,3.12,1,20,1,0,1,0,-1,0,1,0,0,1,0,0,0
19.0,2.755,5,27,-1,1,-1,-1,1,0,1,0,0,0,0,1,0
21.0,2.825,4,17,-1,0,0,0,-1,0,1,0,0,0,0,0,1
19.0,2.71,3,20,-1,0,0,-1,1,1,0,0,0,1,0,0,0
25.0,2.9251143268308284,4,25,0,-1,-1,-1,-1,0,1,0,0,1,0,0,0
18.0,2.655,1,27,1,0,0,-1,0,0,1,0,1,0,0,0,0
22.0,2.69,5,26,0,-1,0,-1,0,1,0,0,0,0,1,0,0
26.0,2.955,5,27,-1,-1,0,-1,-1,0,1,0,0,0,0,1,0
22.0,3.345,1,25,0,1,-1,-1,0,1,0,0,0,0,0,1,0
19.0,3.23,3,18,-1,-1,0,-1,-1,0,1,0,0,0,0,1,0
18.0,2.68,2,22,-1,1,-1,-1,1,0,1,0,1,0,0,0,0
25.0,3.165,5,23,-1,1,-1,-1,1,0,1,0,0,0,0,1,0
19.0,3.305,5,19,0,0,0,0,0,0,1,0,0,0,0,1,0
20.0,2.74,4,26,-1,-1,-1,0,1,1,0,0,0,1,0,0,0
21.0,2.38,4,18,-1,0,-1,-1,0,1,0,0,0,1,0,0,0
20.0,3.09,5,18,0,0,0,-1,1,0,1,0,0,1,0,0,0
18.0,3.085,3,19,0,0,0,0,1,0,1,0,0,0,0,1,0
21.0,2.9251143268308284,5,15,-1,0,0,-1,-1,0,1,0,0,0,0,1,0
20.0,3.27,2,18,0,0,-1,-1,0,0,1,1,0,0,0,0,0
19.0,3.29,1,28,0,0,-1,-1,-1,1,0,1,0,0,0,0,0
22.0,3.46,3,18,0,0,0,-1,-1,0,1,0,0,0,0,0,1
21.0,2.9,0,24,0,1,0,-1,1,0,1,0,0,0,0,1,0
21.0,2.9251143268308284,2,24,-1,0,0,-1,0,0,1,0,1,0,0,0,0
22.0,2.9251143268308284,3,29,-1,1,1,-1,0,0,1,0,0,0,0,1,0
20.0,2.825,2,23,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0
19.0,2.795,4,23,-1,-1,-1,-1,1,0,1,0,0,0,1,0,0
21.0,2.735,2,21,-1,0,0,-1,0,0,1,0,0,0,1,0,0
27.0,3.245,0,25,0,1,1,-1,1,0,1,0,1,0,0,0,0
23.0,2.84,3,22,-1,1,0,-1,0,1,0,0,0,0,1,0,0
23.0,2.785,2,29,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0
20.0,2.43,4,16,0,-1,0,-1,-1,1,0,0,0,0,1,0,0
25.0,2.765,4,19,-1,0,0,0,-1,1,0,1,0,0,0,0,0
22.0,3.025,2,17,-1,1,-1,-1,1,1,0,1,0,0,0,0,0
21.0,2.96,3,20,0,0,0,0,0,0,1,0,0,1,0,0,0
18.0,2.42,4,26,-1,-1,1,1,0,1,0,0,0,0,0,1,0
21.0,2.8,4,24,-1,-1,1,-1,0,0,1,0,0,0,1,0,0
24.0,2.79,3,18,1,0,-1,0,-1,0,1,0,0,0,1,0,0
22.0,2.545,0,23,0,-1,-1,1,-1,1,0,1,0,0,0,0,0
22.0,3.055,2,21,0,-1,0,1,0,1,0,0,0,0,1,0,0
19.0,3.2,0,22,-1,1,0,-1,-1,1,0,0,0,0,1,0,0
21.0,2.445,0,29,-1,-1,0,0,0,1,0,0,1,0,0,0,0
19.0,3.125,3,15,0,1,-1,1,0,1,0,0,0,0,1,0,0
24.0,3.015,1,17,-1,0,0,-1,0,1,0,0,0,0,1,0,0
21.0,2.625,2,19,-1,-1,-1,-1,0,1,0,0,0,0,1,0,0
24.0,2.705,4,15,-1,1,0,-1,0,1,0,0,0,0,0,1,0
18.0,3.12,1,28,-1,0,0,-1,-1,1,0,0,0,0,1,0,0
22.0,3.31,1,28,1,-1,0,-1,-1,0,1,0,0,0,0,1,0
25.0,3.205,0,17,0,-1,1,-1,-1,1,0,0,1,0,0,0,0
24.0,3.085,0,19,0,0,1,-1,1,1,0,0,1,0,0,0,0
19.0,2.97,1,16,-1,0,-1,-1,-1,1,0,0,0,1,0,0,0
23.0,2.88,5,18,-1,-1,0,-1,0,0,1,1,0,0,0,0,0
21.0,3.625,2,15,0,-1,-1,-1,0,1,0,0,0,0,1,0,0
21.0,2.485,0,15,0,1,1,-1,0,0,1,0,0,1,0,0,0
23.0,3.315,2,15,0,0,-1,0,-1,1,0,0,0,0,1,0,0
21.0,2.96,4,24,1,0,-1,-1,1,1,0,0,0,1,0,0,0
20.0,3.145,2,25,0,-1,1,-1,1,0,1,0,0,0,0,1,0
25.0,2.285,5,27,-1,-1,1,1,-1,0,1,0,0,0,0,0,1
24.0,3.09,5,16,0,-1,0,-1,0,1,0,0,0,0,1,0,0
18.0,2.575,2,27,-1,-1,0,-1,0,1,0,0,0,0,0,1,0
23.0,2.625,5,27,-1,1,-1,0,-1,1,0,0,0,0,0,1,0
19.0,3.295,5,15,0,1,0,-1,-1,1,0,1,0,0,0,0,0
19.0,2.9251143268308284,3,23,0,-1,-1,-1,-1,1,0,0,0,0,0,1,0
22.0,3.505,0,19,0,1,0,-1,0,0,1,0,0,0,1,0,0
18.0,2.77,0,28,-1,-1,0,-1,1,1,0,0,0,0,0,1,0
21.0,2.58,0,18,-1,0,1,-1,1,1,0,0,0,0,1,0,0
25.0,3.23,0,24,0,0,0,1,1,0,1,0,0,0,0,1,0
21.0,2.96,1,28,-1,-1,0,0,0,0,1,0,0,0,0,1,0
24.0,2.65,2,16,-1,-1,0,-1,0,0,1,0,0,0,0,0,1
18.0,2.695,0,19,0,-1,0,0,0,0,1,0,0,0,1,0,0
21.0,2.96,2,26,-1,0,1,-1,0,0,1,0,1,0,0,0,0
21.0,2.715,0,15,0,1,-1,-1,0,0,1,0,0,1,0,0,0
22.0,3.265,1,19,0,0,0,-1,0,0,1,0,0,0,1,0,0
22.0,3.505,2,19,1,-1,0,-1,1,1,0,0,0,0,1,0,0
18.0,3.19,0,24,-1,-1,1,-1,1,0,1,0,0,0,0,0,1
18.0,2.515,5,27,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0
21.0,2.635,3,27,-1,0,1,-1,-1,0,1,0,0,1,0,0,0
26.0,3.2,2,24,-1,0,0,-1,-1,1,0,0,0,0,0,0,1
18.0,2.56,5,24,-1,-1,0,-1,0,0,1,0,1,0,0,0,0
18.0,3.42,0,16,-1,-1,0,-1,0,1,0,0,0,0,0,0,1
18.0,2.94,2,20,-1,0,0,-1,0,1,0,0,0,0,0,1,0
20.0,3.26,3,18,0,1,-1,-1,0,0,1,0,1,0,0,0,0
20.0,2.785,0,27,-1,1,-1,-1,0,0,1,0,0,0,1,0,0
24.0,3.185,0,21,1,0,0,0,1,1,0,0,0,0,0,1,0
20.0,3.465,5,27,0,1,0,1,1,0,1,0,1,0,0,0,0
20.0,2.855,2,21,-1,0,0,-1,0,0,1,0,0,1,0,0,0
21.0,2.825,5,19,-1,1,0,-1,-1,0,1,0,1,0,0,0,0
19.0,3.2,2,20,0,0,0,-1,0,1,0,0,0,0,0,1,0
24.0,2.275,4,25,-1,0,0,0,0,0,1,0,0,0,0,1,0
19.0,2.355,3,15,-1,1,-1,0,0,0,1,0,0,0,0,1,0
22.0,2.36,3,24,-1,0,0,0,1,1,0,0,0,1,0,0,0
21.0,2.975,4,29,0,1,1,0,0,0,1,0,0,0,0,1,0
22.0,3.19,1,22,0,0,0,-1,1,0,1,0,0,0,0,1,0
21.0,2.395,4,21,0,0,-1,0,-1,0,1,0,1,0,0,0,0
23.0,3.125,0,23,0,1,0,-1,0,0,1,0,0,1,0,0,0
20.0,3.325,0,23,0,-1,0,-1,1,0,1,0,1,0,0,0,0
20.0,2.575,3,15,-1,0,0,-1,0,1,0,0,0,0,1,0,0
21.0,2.655,5,29,-1,-1,1,-1,-1,0,1,0,0,0,0,1,0
21.0,3.165,2,19,1,1,0,-1,-1,1,0,0,1,0,0,0,0
21.0,2.95,5,28,0,0,0,0,0,0,1,0,1,0,0,0,0
24.0,2.9251143268308284,5,19,-1,0,0,-1,0,1,0,0,0,1,0,0,0
18.0,2.59,5,26,-1,1,0,-1,-1,0,1,0,0,0,1,0,0
23.0,2.585,0,15,0,1,0,-1,0,1,0,0,1,0,0,0,0
